sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
244349,https://sofifa.com/player/244349/johan-vasquez/20/159586,J. Vásquez,Johan Vásquez,20,10/22/1998,182,72,Mexico,Monterrey,62,76,625000,5000,CB,Left,1,2,2,Low/High,Lean,No,1400000,nan,RES,23,nan,7/1/2018,2020,nan,nan,55,31,53,51,62,62,nan,nan,nan,nan,nan,nan,nan,55,30,56,60,28,44,40,40,58,59,62,49,50,55,67,38,64,60,65,25,55,57,33,39,45,45,65,65,63,9,12,7,12,10,44+2,44+2,44+2,47+2,45+2,45+2,45+2,47+2,47+2,47+2,47+2,50+2,51+2,51+2,51+2,50+2,58+2,59+2,59+2,59+2,58+2,59+2,60+2,60+2,60+2,59+2
245369,https://sofifa.com/player/245369/alpay-celebi/20/159586,A. Çelebi,Alpay Çelebi,20,4/4/1999,195,78,Turkey,Kayserispor,62,76,625000,2000,CB,Right,1,2,2,Low/Medium,Normal,No,nan,nan,SUB,25,Beşiktaş JK,nan,2020,nan,nan,58,31,34,33,63,64,nan,nan,nan,nan,nan,nan,nan,33,26,65,38,32,28,26,32,33,35,61,55,37,60,39,41,70,56,73,28,49,63,24,29,47,44,56,66,69,13,7,14,9,6,40+2,40+2,40+2,36+2,36+2,36+2,36+2,36+2,35+2,35+2,35+2,37+2,39+2,39+2,39+2,37+2,52+2,51+2,51+2,51+2,52+2,55+2,60+2,60+2,60+2,55+2
246078,https://sofifa.com/player/246078/christopher-mamengi/20/159586,C. Mamengi,Christopher Mamengi,18,4/3/2001,178,78,Netherlands,FC Utrecht,62,76,575000,1000,CB,Left,1,3,2,Medium/Medium,Normal,No,1200000,nan,RES,30,nan,7/1/2018,2023,nan,nan,74,35,45,53,59,67,nan,nan,nan,nan,nan,nan,nan,42,28,58,50,38,47,47,28,53,55,73,75,64,53,70,55,81,55,72,30,68,57,33,38,39,59,60,60,61,12,13,6,6,7,48+2,48+2,48+2,47+2,47+2,47+2,47+2,47+2,47+2,47+2,47+2,49+2,48+2,48+2,48+2,49+2,56+2,56+2,56+2,56+2,56+2,57+2,61+2,61+2,61+2,57+2
246277,https://sofifa.com/player/246277/luis-meseguer-villanueva/20/159586,Meseguer,Luis Meseguer Villanueva,19,9/7/1999,175,70,Spain,Rayo Vallecano,62,76,600000,1000,"LB, CB, RB",Left,1,3,3,Medium/Medium,Normal,No,1300000,nan,RES,31,nan,7/1/2018,2021,nan,nan,64,36,47,51,61,57,nan,nan,nan,nan,nan,nan,nan,57,32,62,60,21,45,22,39,40,53,67,62,59,64,76,42,63,63,56,38,51,59,39,27,45,55,61,61,66,12,14,7,5,11,47+2,47+2,47+2,49+2,47+2,47+2,47+2,49+2,47+2,47+2,47+2,50+2,48+2,48+2,48+2,50+2,60+2,56+2,56+2,56+2,60+2,61+2,60+2,60+2,60+2,61+2
246563,https://sofifa.com/player/246563/denis-ciobotariu/20/159586,D. Ciobotariu,Denis Ciobotariu,21,6/10/1998,184,79,Romania,Dinamo Bucureşti,62,76,625000,1000,CB,Right,1,2,2,Medium/High,Normal,No,1200000,nan,SUB,13,nan,7/1/2018,2022,nan,nan,68,23,32,36,61,74,nan,nan,nan,nan,nan,nan,nan,22,21,59,39,20,25,45,26,26,33,67,68,69,63,62,35,76,70,79,15,68,61,23,30,34,38,67,58,53,9,13,14,9,11,39+2,39+2,39+2,35+2,35+2,35+2,35+2,35+2,35+2,35+2,35+2,37+2,37+2,37+2,37+2,37+2,51+2,51+2,51+2,51+2,51+2,54+2,61+2,61+2,61+2,54+2
251258,https://sofifa.com/player/251258/valentine-ozornwafor/20/159586,V. Ozornwafor,Valentine Ozornwafor,20,6/1/1999,194,86,Nigeria,Galatasaray SK,62,76,625000,7000,CB,Left,1,3,2,Medium/High,Lean,No,1600000,nan,RES,16,nan,6/29/2019,2023,nan,nan,59,36,39,37,62,67,nan,nan,nan,nan,nan,nan,Leadership,29,21,61,45,29,31,32,31,43,40,64,54,40,62,39,60,74,61,73,47,59,61,25,40,45,52,60,65,63,10,9,7,7,10,43+2,43+2,43+2,39+2,40+2,40+2,40+2,39+2,40+2,40+2,40+2,41+2,44+2,44+2,44+2,41+2,52+2,54+2,54+2,54+2,52+2,55+2,61+2,61+2,61+2,55+2
233383,https://sofifa.com/player/233383/paul-kalambayi/20/159586,P. Kalambayi,Paul Kalambayi,19,7/9/1999,183,70,England,AFC Wimbledon,62,75,525000,1000,CB,Right,1,2,2,Medium/Medium,Stocky,No,1200000,nan,SUB,30,nan,2/18/2016,2020,nan,nan,69,22,41,44,59,73,nan,nan,nan,nan,nan,nan,nan,26,16,62,58,17,38,19,19,54,48,67,70,56,45,53,37,70,71,83,21,53,53,19,29,31,43,55,65,63,10,8,10,14,10,40+2,40+2,40+2,39+2,39+2,39+2,39+2,39+2,41+2,41+2,41+2,43+2,46+2,46+2,46+2,43+2,54+2,56+2,56+2,56+2,54+2,56+2,60+2,60+2,60+2,56+2
234472,https://sofifa.com/player/234472/mads-bech-sorensen/20/159586,M. Sørensen,Mads Bech Sørensen,20,1/7/1999,185,73,Denmark,Brentford,62,75,550000,5000,CB,Left,1,3,2,High/Medium,Stocky,No,1400000,nan,SUB,29,nan,8/1/2017,2021,nan,nan,54,32,48,54,62,69,nan,nan,nan,nan,nan,nan,"Dives Into Tackles (CPU AI Only), Long Shot Taker (CPU AI Only)",51,40,58,54,29,54,31,25,61,53,53,55,56,53,57,20,67,67,73,26,63,66,43,35,32,55,61,62,57,6,13,12,14,11,46+2,46+2,46+2,48+2,46+2,46+2,46+2,48+2,48+2,48+2,48+2,51+2,51+2,51+2,51+2,51+2,57+2,59+2,59+2,59+2,57+2,58+2,61+2,61+2,61+2,58+2
236369,https://sofifa.com/player/236369/cedric-zesiger/20/159586,C. Zesiger,Cédric Zesiger,21,6/24/1998,194,90,Switzerland,BSC Young Boys,62,75,550000,3000,"CB, LB",Right,1,3,2,Low/Medium,Lean,No,1200000,nan,SUB,5,nan,7/1/2019,2023,nan,nan,69,32,42,39,61,69,nan,nan,nan,nan,nan,nan,nan,43,33,66,49,34,32,29,22,46,47,67,70,44,58,35,40,68,71,75,18,54,56,37,34,34,54,59,64,62,5,14,12,10,5,46+2,46+2,46+2,43+2,43+2,43+2,43+2,43+2,42+2,42+2,42+2,46+2,46+2,46+2,46+2,46+2,56+2,55+2,55+2,55+2,56+2,58+2,61+2,61+2,61+2,58+2
250849,https://sofifa.com/player/250849/jan-sobocinski/20/159586,J. Sobociński,Jan Sobociński,20,3/20/1999,186,84,Poland,LKS Lodz,62,75,550000,1000,CB,Left,1,2,2,Low/High,Lean,No,1100000,nan,LCB,2,nan,7/1/2016,2020,nan,nan,63,22,45,37,60,70,nan,nan,nan,nan,nan,nan,nan,29,16,61,59,28,24,29,18,56,43,64,62,61,58,66,33,72,71,73,18,61,60,32,39,32,45,59,61,59,10,10,5,12,13,40+2,40+2,40+2,39+2,39+2,39+2,39+2,39+2,41+2,41+2,41+2,43+2,47+2,47+2,47+2,43+2,54+2,57+2,57+2,57+2,54+2,56+2,60+2,60+2,60+2,56+2
228769,https://sofifa.com/player/228769/santiago-ruiz/20/159586,S. Ruiz,Santiago Ruiz,21,12/1/1997,185,79,Colombia,Envigado FC,62,74,500000,1000,"CB, LB",Left,1,3,2,Medium/Medium,Normal,No,775000,nan,SUB,4,nan,5/1/2015,2019,nan,nan,69,31,52,54,62,67,nan,nan,nan,nan,nan,nan,nan,60,31,58,56,30,52,34,30,50,55,66,72,65,51,53,31,66,66,73,24,54,66,47,50,40,57,65,61,55,9,13,8,12,9,47+2,47+2,47+2,52+2,49+2,49+2,49+2,52+2,50+2,50+2,50+2,54+2,52+2,52+2,52+2,54+2,60+2,58+2,58+2,58+2,60+2,60+2,61+2,61+2,61+2,60+2
234861,https://sofifa.com/player/234861/robin-ziegele/20/159586,R. Ziegele,Robin Ziegele,22,3/13/1997,186,81,Germany,Eintracht Braunschweig,62,74,500000,1000,CB,Right,1,3,2,Medium/Medium,Normal,No,825000,nan,SUB,40,nan,7/12/2019,2021,nan,nan,56,28,37,44,60,67,nan,nan,nan,nan,nan,nan,nan,26,24,58,46,27,37,30,34,41,44,54,58,63,53,61,36,75,52,76,29,60,55,25,32,39,48,60,64,64,8,9,5,14,7,40+2,40+2,40+2,39+2,38+2,38+2,38+2,39+2,39+2,39+2,39+2,40+2,42+2,42+2,42+2,40+2,50+2,53+2,53+2,53+2,50+2,53+2,60+2,60+2,60+2,53+2
240361,https://sofifa.com/player/240361/ivan-francesco-de-santis/20/159586,I. De Santis,Ivan Francesco De Santis,22,5/21/1997,184,83,Italy,Virtus Entella,62,74,500000,1000,CB,Right,1,2,2,Medium/Medium,Normal,No,875000,nan,SUB,45,nan,7/1/2019,2022,nan,nan,45,40,37,44,61,68,nan,nan,nan,nan,nan,nan,nan,21,44,62,49,38,36,32,23,42,50,52,39,36,67,73,41,78,65,70,37,65,61,37,32,26,58,60,61,60,7,9,13,11,10,47+2,47+2,47+2,41+2,44+2,44+2,44+2,41+2,43+2,43+2,43+2,43+2,47+2,47+2,47+2,43+2,52+2,56+2,56+2,56+2,52+2,54+2,61+2,61+2,61+2,54+2
242916,https://sofifa.com/player/242916/yukinari-sugawara/20/159586,Y. Sugawara,菅原 由勢,19,6/28/2000,179,69,Japan,AZ Alkmaar,62,74,475000,1000,"RB, CB",Right,1,3,2,Medium/Medium,Lean,No,nan,nan,RES,26,Nagoya Grampus,nan,2020,nan,nan,67,36,50,61,58,65,nan,nan,nan,nan,nan,nan,nan,61,27,58,64,42,55,41,27,51,62,66,67,79,62,71,53,76,76,59,41,62,56,33,24,33,64,58,60,54,8,12,9,8,12,49+2,49+2,49+2,52+2,49+2,49+2,49+2,52+2,50+2,50+2,50+2,54+2,52+2,52+2,52+2,54+2,61+2,58+2,58+2,58+2,61+2,61+2,59+2,59+2,59+2,61+2
223963,https://sofifa.com/player/223963/cameron-humphreys-grant/20/159586,C. Humphreys-Grant,Cameron Humphreys-Grant,20,8/22/1998,185,82,England,SV Zulte-Waregem,62,73,475000,2000,CB,Right,1,2,2,Low/Medium,Normal,Yes,808000,nan,RCB,33,nan,7/1/2019,2022,nan,nan,62,32,48,50,60,65,nan,nan,nan,nan,nan,nan,nan,48,24,60,55,26,45,33,35,51,50,61,63,64,57,65,44,77,58,71,33,56,56,50,39,40,58,59,65,58,7,14,16,12,6,47+2,47+2,47+2,47+2,47+2,47+2,47+2,47+2,47+2,47+2,47+2,49+2,50+2,50+2,50+2,49+2,56+2,56+2,56+2,56+2,56+2,57+2,60+2,60+2,60+2,57+2
228681,https://sofifa.com/player/228681/francisco-sierralta/20/159586,F. Sierralta,Francisco Sierralta,22,5/6/1997,190,83,Chile,Udinese,62,73,475000,2000,"RB, CB",Right,1,3,2,Medium/High,Lean,No,903000,#Strength,RES,35,nan,7/1/2017,2024,nan,nan,54,30,46,51,66,71,nan,nan,nan,nan,nan,nan,nan,57,30,67,60,23,46,23,28,30,61,52,55,51,60,34,38,76,50,86,25,59,67,23,33,40,52,65,66,66,12,10,9,7,13,46+2,46+2,46+2,47+2,44+2,44+2,44+2,47+2,45+2,45+2,45+2,48+2,47+2,47+2,47+2,48+2,59+2,58+2,58+2,58+2,59+2,61+2,66+2,66+2,66+2,61+2
228888,https://sofifa.com/player/228888/george-edmundson/20/159586,G. Edmundson,George Edmundson,21,8/15/1997,190,79,England,Rangers FC,62,73,475000,6000,CB,Right,1,3,2,Medium/Medium,Normal,No,950000,nan,RES,4,nan,6/21/2019,2023,nan,nan,55,26,37,40,63,70,nan,nan,nan,nan,nan,nan,nan,29,20,58,47,25,33,26,29,42,40,57,54,59,58,59,46,74,71,73,19,59,64,22,26,39,55,66,61,60,14,9,8,14,15,39+2,39+2,39+2,37+2,36+2,36+2,36+2,37+2,37+2,37+2,37+2,39+2,42+2,42+2,42+2,39+2,53+2,55+2,55+2,55+2,53+2,56+2,61+2,61+2,61+2,56+2
232675,https://sofifa.com/player/232675/muteb-al-mufarrij/20/159586,M. Al Mufarrij,Muteb Al Mufarrij,22,8/19/1996,181,67,Saudi Arabia,Al Hilal,62,73,475000,5000,"CB, CDM",Left,1,3,2,Low/Medium,Normal,No,903000,nan,SUB,36,nan,1/1/2016,2022,nan,nan,56,26,38,43,63,62,nan,nan,nan,nan,nan,nan,nan,25,25,62,53,22,38,26,24,47,50,52,60,42,45,55,34,71,55,67,18,55,60,26,26,32,50,66,65,58,12,8,5,14,14,40+2,40+2,40+2,38+2,39+2,39+2,39+2,38+2,39+2,39+2,39+2,41+2,44+2,44+2,44+2,41+2,52+2,55+2,55+2,55+2,52+2,54+2,60+2,60+2,60+2,54+2
233375,https://sofifa.com/player/233375/darragh-leahy/20/159586,D. Leahy,Darragh Leahy,21,4/15/1998,185,72,Republic of Ireland,Bohemian FC,62,73,475000,1000,"LB, CB",Left,1,3,2,Medium/High,Normal,No,831000,nan,LB,3,nan,1/2/2018,2019,nan,nan,63,50,56,58,61,64,nan,nan,nan,nan,nan,nan,nan,59,52,58,57,45,58,56,51,55,57,61,64,65,55,54,54,69,71,58,42,68,59,53,52,51,59,60,64,61,7,12,6,11,6,55+2,55+2,55+2,56+2,55+2,55+2,55+2,56+2,55+2,55+2,55+2,57+2,56+2,56+2,56+2,57+2,60+2,59+2,59+2,59+2,60+2,60+2,60+2,60+2,60+2,60+2
234143,https://sofifa.com/player/234143/massimiliano-mangraviti/20/159586,M. Mangraviti,Massimiliano Mangraviti,21,1/24/1998,188,79,Italy,Brescia,62,73,475000,2000,"CB, CDM",Right,1,3,2,Medium/Medium,Normal,No,950000,nan,RES,18,nan,1/1/2016,2020,nan,nan,72,50,55,57,61,61,nan,nan,nan,nan,nan,nan,nan,44,45,63,62,47,53,45,47,58,62,72,72,66,55,51,64,58,61,63,49,58,57,50,55,47,53,60,65,62,13,14,7,9,13,56+2,56+2,56+2,56+2,56+2,56+2,56+2,56+2,57+2,57+2,57+2,56+2,57+2,57+2,57+2,56+2,59+2,60+2,60+2,60+2,59+2,60+2,61+2,61+2,61+2,60+2
236661,https://sofifa.com/player/236661/florian-baak/20/159586,F. Baak,Florian Baak,20,3/18/1999,191,90,Germany,Hertha BSC,62,73,475000,3000,CB,Right,1,3,2,Medium/Medium,Stocky,No,903000,nan,RES,29,nan,10/30/2016,2022,nan,nan,52,33,42,44,59,67,nan,nan,nan,nan,nan,nan,nan,32,29,62,52,24,41,30,24,44,45,53,51,46,55,50,57,72,44,78,21,68,54,26,42,35,52,58,63,59,15,13,7,8,8,44+2,44+2,44+2,41+2,42+2,42+2,42+2,41+2,42+2,42+2,42+2,42+2,45+2,45+2,45+2,42+2,50+2,54+2,54+2,54+2,50+2,52+2,60+2,60+2,60+2,52+2
237702,https://sofifa.com/player/237702/matt-olosunde/20/159586,M. Olosunde,Matt Olosunde,21,3/7/1998,186,72,United States,Rotherham United,62,73,475000,2000,"RB, CB, LB",Right,1,3,2,High/Medium,Lean,No,926000,nan,RB,22,nan,7/5/2019,2021,nan,nan,76,39,50,62,60,61,nan,nan,nan,nan,nan,nan,Power Free-Kick,53,42,62,61,40,62,41,36,50,61,77,75,66,56,60,43,74,52,65,24,61,55,45,34,44,52,60,62,63,9,9,12,14,9,53+2,53+2,53+2,55+2,53+2,53+2,53+2,55+2,53+2,53+2,53+2,56+2,52+2,52+2,52+2,56+2,59+2,57+2,57+2,57+2,59+2,60+2,61+2,61+2,61+2,60+2
237875,https://sofifa.com/player/237875/rodrigo-schlegel/20/159586,R. Schlegel,Rodrigo Adrián Schlegel,22,4/3/1997,185,82,Argentina,Racing Club,62,73,475000,3000,CB,Right,1,2,2,Low/Medium,Normal,No,760000,nan,RES,14,nan,2/23/2017,2021,nan,nan,55,32,33,36,63,73,nan,nan,nan,nan,nan,nan,nan,33,27,54,34,33,31,35,29,35,38,48,60,40,45,57,48,81,64,79,28,65,61,24,31,41,47,61,68,65,6,14,14,7,15,39+2,39+2,39+2,35+2,35+2,35+2,35+2,35+2,34+2,34+2,34+2,37+2,38+2,38+2,38+2,37+2,51+2,52+2,52+2,52+2,51+2,54+2,61+2,61+2,61+2,54+2
239668,https://sofifa.com/player/239668/jannes-vollert/20/159586,J. Vollert,Jannes Vollert,21,1/21/1998,186,83,Germany,Hallescher FC,62,73,475000,1000,"CB, CDM",Right,1,3,2,Medium/Medium,Normal,No,nan,nan,SUB,5,SV Werder Bremen,nan,2021,nan,nan,56,41,55,57,59,68,nan,nan,nan,nan,nan,nan,nan,50,38,56,60,38,55,61,37,53,58,55,56,57,63,61,52,78,61,74,38,60,54,47,55,42,56,62,63,51,6,10,10,14,15,52+2,52+2,52+2,53+2,52+2,52+2,52+2,53+2,54+2,54+2,54+2,54+2,55+2,55+2,55+2,54+2,57+2,58+2,58+2,58+2,57+2,57+2,60+2,60+2,60+2,57+2
241562,https://sofifa.com/player/241562/nicolas-diaz/20/159586,N. Díaz,Nicolás Díaz,20,5/20/1999,178,75,Chile,CD Palestino,62,73,475000,1000,"CB, RB",Left,1,2,2,Medium/Medium,Lean,No,736000,nan,SUB,4,nan,7/1/2017,2022,nan,nan,66,25,48,59,60,68,nan,nan,nan,nan,nan,nan,nan,23,16,62,64,26,59,23,24,60,58,65,66,60,57,67,35,74,77,68,23,57,56,63,49,30,50,58,63,61,10,10,10,12,14,48+2,48+2,48+2,50+2,52+2,52+2,52+2,50+2,54+2,54+2,54+2,54+2,57+2,57+2,57+2,54+2,57+2,60+2,60+2,60+2,57+2,58+2,61+2,61+2,61+2,58+2
241995,https://sofifa.com/player/241995/lars-dietz/20/159586,L. Dietz,Lars Dietz,22,1/7/1997,190,79,Germany,Viktoria Köln,62,73,475000,1000,"CDM, CB",Right,1,2,2,Medium/Medium,Lean,No,nan,nan,SUB,4,1. FC Union Berlin,nan,2020,nan,nan,52,37,53,56,62,65,nan,nan,nan,nan,nan,nan,nan,43,29,61,65,34,55,32,35,58,60,53,52,52,62,53,56,43,63,69,37,65,61,37,47,38,60,63,63,56,14,7,14,13,13,49+2,49+2,49+2,50+2,50+2,50+2,50+2,50+2,52+2,52+2,52+2,52+2,56+2,56+2,56+2,52+2,58+2,61+2,61+2,61+2,58+2,58+2,61+2,61+2,61+2,58+2
244192,https://sofifa.com/player/244192/thomas-isherwood/20/159586,T. Isherwood,Thomas Isherwood,21,1/28/1998,195,88,Sweden,Östersunds FK,62,73,475000,1000,CB,Left,1,3,2,Medium/High,Normal,No,689000,#Strength,LCB,4,nan,1/25/2019,2022,nan,nan,64,33,44,42,57,81,nan,nan,nan,nan,nan,nan,Injury Prone,25,25,65,48,23,42,21,27,57,45,52,74,33,42,41,67,63,67,87,21,89,54,28,55,36,45,58,55,53,10,14,11,6,6,45+2,45+2,45+2,40+2,43+2,43+2,43+2,40+2,43+2,43+2,43+2,44+2,47+2,47+2,47+2,44+2,50+2,56+2,56+2,56+2,50+2,52+2,60+2,60+2,60+2,52+2
228601,https://sofifa.com/player/228601/richard-renteria/20/159586,R. Renteria,Richard Renteria,23,2/19/1996,181,81,Colombia,Deportivo Cali,62,72,450000,1000,CB,Right,1,2,2,Low/Medium,Normal,No,698000,nan,LCB,31,nan,1/28/2019,2020,nan,nan,59,23,32,37,61,70,nan,nan,nan,nan,nan,nan,nan,26,19,57,41,26,29,28,23,33,37,63,55,57,58,54,35,76,62,76,17,61,57,21,27,39,50,64,62,65,11,11,7,6,9,37+2,37+2,37+2,35+2,34+2,34+2,34+2,35+2,34+2,34+2,34+2,37+2,38+2,38+2,38+2,37+2,51+2,52+2,52+2,52+2,51+2,54+2,60+2,60+2,60+2,54+2
228783,https://sofifa.com/player/228783/ali-lajami/20/159586,A. Lajami,Ali Lajami,23,4/24/1996,178,75,Saudi Arabia,Al Fateh,62,72,450000,4000,"CB, CDM",Right,1,3,2,Medium/Medium,Normal,No,833000,nan,LCB,78,nan,8/23/2018,2022,nan,nan,76,47,52,54,60,68,nan,nan,nan,nan,nan,nan,nan,47,48,61,60,47,51,32,35,57,47,76,76,78,56,73,56,68,75,69,38,59,58,48,46,34,48,58,64,57,9,14,9,14,12,54+2,54+2,54+2,53+2,52+2,52+2,52+2,53+2,53+2,53+2,53+2,55+2,54+2,54+2,54+2,55+2,59+2,58+2,58+2,58+2,59+2,60+2,60+2,60+2,60+2,60+2
234629,https://sofifa.com/player/234629/kristian-dirks-riis/20/159586,K. Riis,Kristian Dirks Riis,22,2/17/1997,187,84,Denmark,FC Midtjylland,62,72,450000,3000,CB,Right,1,3,2,High/Medium,Lean,No,675000,nan,RES,18,nan,6/13/2016,2022,nan,nan,70,40,47,53,58,69,nan,nan,nan,nan,nan,nan,Power Free-Kick,40,39,65,57,35,49,43,37,53,56,69,70,60,54,51,50,75,64,75,33,61,56,44,33,39,48,57,59,56,10,7,13,13,11,52+2,52+2,52+2,50+2,49+2,49+2,49+2,50+2,49+2,49+2,49+2,51+2,50+2,50+2,50+2,51+2,56+2,56+2,56+2,56+2,56+2,57+2,60+2,60+2,60+2,57+2
237818,https://sofifa.com/player/237818/nahuel-arena/20/159586,N. Arena,Nahuel Arena,21,6/2/1998,183,68,Argentina,Godoy Cruz,62,72,450000,2000,"CB, RB",Right,1,2,2,Low/Medium,Lean,No,743000,nan,SUB,22,nan,1/21/2019,2022,nan,nan,66,30,38,48,63,64,nan,nan,nan,nan,nan,nan,nan,33,25,60,44,31,43,33,31,40,49,64,68,61,60,60,42,71,66,64,26,60,64,27,32,41,49,62,62,65,12,14,9,13,6,43+2,43+2,43+2,43+2,42+2,42+2,42+2,43+2,42+2,42+2,42+2,44+2,44+2,44+2,44+2,44+2,56+2,55+2,55+2,55+2,56+2,58+2,61+2,61+2,61+2,58+2
240437,https://sofifa.com/player/240437/alessandro-semprini/20/159586,A. Semprini,Alessandro Semprini,21,2/24/1998,182,70,Italy,Brescia,62,72,450000,2000,"RB, CB, RM",Right,1,3,2,Medium/Medium,Normal,No,900000,nan,RES,29,nan,7/1/2017,2021,nan,nan,73,44,56,59,61,57,nan,nan,nan,nan,nan,nan,nan,60,37,56,59,44,58,59,48,48,58,71,74,68,63,62,55,63,56,59,45,52,62,49,55,48,55,61,62,58,11,6,6,11,14,53+2,53+2,53+2,57+2,55+2,55+2,55+2,57+2,56+2,56+2,56+2,57+2,55+2,55+2,55+2,57+2,61+2,58+2,58+2,58+2,61+2,61+2,59+2,59+2,59+2,61+2
241197,https://sofifa.com/player/241197/abdulelah-al-amri/20/159586,A. Al Amri,Abdulelah Al Amri,22,1/15/1997,185,73,Saudi Arabia,Al Nassr,62,72,450000,5000,CB,Right,1,3,2,Medium/Medium,Normal,No,855000,nan,SUB,55,nan,12/3/2015,2021,nan,nan,56,26,43,39,62,61,nan,nan,nan,nan,nan,nan,nan,33,20,63,54,21,33,26,32,48,40,53,58,55,57,52,40,68,49,72,22,47,61,29,38,45,45,60,64,62,11,8,13,9,12,40+2,40+2,40+2,39+2,39+2,39+2,39+2,39+2,40+2,40+2,40+2,41+2,45+2,45+2,45+2,41+2,52+2,54+2,54+2,54+2,52+2,55+2,60+2,60+2,60+2,55+2
241214,https://sofifa.com/player/241214/makoto-okazaki/20/159586,M. Okazaki,岡崎 慎,20,10/10/1998,181,74,Japan,FC Tokyo,62,72,450000,1000,"CB, RB",Right,1,3,2,Medium/Medium,Lean,No,653000,nan,SUB,29,nan,1/1/2017,2022,nan,nan,73,24,41,43,62,64,nan,nan,nan,nan,nan,nan,nan,27,19,58,55,22,34,29,22,45,51,74,72,53,51,65,34,79,59,70,21,51,58,23,33,37,46,63,65,58,13,14,14,8,11,41+2,41+2,41+2,41+2,40+2,40+2,40+2,41+2,42+2,42+2,42+2,44+2,45+2,45+2,45+2,44+2,54+2,55+2,55+2,55+2,54+2,56+2,60+2,60+2,60+2,56+2
242734,https://sofifa.com/player/242734/wyatt-omsberg/20/159586,W. Omsberg,Wyatt Omsberg,23,9/21/1995,193,81,United States,Minnesota United FC,62,72,450000,1000,CB,Right,1,2,2,Low/High,Lean,No,765000,nan,SUB,22,nan,2/10/2018,2019,nan,nan,50,24,40,33,61,67,nan,nan,nan,nan,nan,nan,nan,28,20,66,53,23,28,30,24,49,37,48,52,34,55,39,32,73,61,68,19,70,57,24,27,40,44,60,64,57,7,8,10,9,14,38+2,38+2,38+2,34+2,35+2,35+2,35+2,34+2,36+2,36+2,36+2,38+2,42+2,42+2,42+2,38+2,50+2,54+2,54+2,54+2,50+2,53+2,60+2,60+2,60+2,53+2
245288,https://sofifa.com/player/245288/lukas-gottwalt/20/159586,L. Gottwalt,Lukas Erhan Eberhard Gottwalt,21,9/16/1997,192,84,Germany,1. FC Kaiserslautern,62,72,450000,1000,CB,Right,1,3,2,Medium/Medium,Normal,No,743000,nan,SUB,28,nan,7/1/2017,2022,nan,nan,60,34,39,41,59,71,nan,nan,nan,nan,nan,nan,nan,36,33,64,48,30,36,27,28,40,44,56,63,48,54,42,46,58,57,83,26,63,58,30,31,35,42,57,62,55,8,8,11,7,10,45+2,45+2,45+2,41+2,41+2,41+2,41+2,41+2,40+2,40+2,40+2,42+2,43+2,43+2,43+2,42+2,52+2,53+2,53+2,53+2,52+2,54+2,60+2,60+2,60+2,54+2
245628,https://sofifa.com/player/245628/abdelkabir-abqar/20/159586,A. Abqar,Abdelkabir Abqar,20,3/10/1999,188,80,Morocco,Málaga CF,62,72,450000,1000,CB,Right,1,3,2,Low/Medium,Lean,No,810000,nan,RES,32,nan,1/4/2018,2020,nan,nan,51,30,42,45,62,64,nan,nan,nan,nan,nan,nan,nan,35,27,58,51,32,40,32,31,45,52,48,53,49,54,45,38,65,62,66,28,60,62,24,36,38,46,58,67,66,9,10,11,12,9,41+2,41+2,41+2,41+2,41+2,41+2,41+2,41+2,42+2,42+2,42+2,43+2,46+2,46+2,46+2,43+2,54+2,56+2,56+2,56+2,54+2,56+2,61+2,61+2,61+2,56+2
247019,https://sofifa.com/player/247019/boubakar-kouyate/20/159586,B. Kouyaté,Boubakar Kouyaté,22,4/15/1997,193,78,Mali,ESTAC Troyes,62,72,450000,1000,"CB, RB",Right,1,4,2,Medium/Medium,Lean,No,878000,nan,SUB,3,nan,1/23/2019,2022,nan,nan,63,29,42,42,59,68,nan,nan,nan,nan,nan,nan,nan,28,20,61,57,28,34,31,28,46,53,64,63,42,49,45,56,71,56,75,21,63,55,25,35,34,51,55,63,64,13,7,8,6,10,43+2,43+2,43+2,40+2,41+2,41+2,41+2,40+2,42+2,42+2,42+2,43+2,45+2,45+2,45+2,43+2,53+2,55+2,55+2,55+2,53+2,55+2,60+2,60+2,60+2,55+2
