sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
237601,https://sofifa.com/player/237601/ulrich-bapoh/20/159586,U. Bapoh,Ulrich Bapoh,20,6/29/1999,177,82,Germany,VfL Bochum 1848,60,71,350000,2000,"CAM, LW, ST",Right,1,5,2,High/Medium,Normal,No,630000,nan,SUB,28,nan,1/16/2017,2020,nan,nan,74,57,51,65,29,62,nan,nan,nan,nan,nan,nan,nan,48,63,42,53,41,65,48,40,47,63,73,75,66,55,77,51,65,57,68,54,51,21,56,56,52,59,25,30,37,6,10,8,10,5,58+2,58+2,58+2,60+2,59+2,59+2,59+2,60+2,59+2,59+2,59+2,59+2,52+2,52+2,52+2,59+2,46+2,43+2,43+2,43+2,46+2,44+2,40+2,40+2,40+2,44+2
242893,https://sofifa.com/player/242893/ibrahima-kone/20/159586,I. Koné,Ibrahima Koné,20,6/16/1999,190,83,Mali,FK Haugesund,60,71,350000,1000,ST,Left,1,2,2,Medium/Medium,Normal,No,508000,nan,SUB,20,nan,2/9/2018,2021,nan,nan,70,57,40,57,24,68,nan,nan,nan,nan,nan,nan,nan,31,59,56,48,53,55,46,28,28,55,72,69,66,54,66,59,73,66,72,52,60,10,60,47,44,49,25,26,15,7,10,6,8,7,58+2,58+2,58+2,54+2,56+2,56+2,56+2,54+2,53+2,53+2,53+2,53+2,46+2,46+2,46+2,53+2,39+2,38+2,38+2,38+2,39+2,38+2,38+2,38+2,38+2,38+2
244883,https://sofifa.com/player/244883/abdulrahman-al-yami/20/159586,A. Al Yami,Abdulrahman Al Yami,22,6/19/1997,174,65,Saudi Arabia,Al Hazem,60,71,350000,2000,"ST, LM",Right,1,4,3,Medium/Low,Lean,No,648000,nan,SUB,3,nan,7/19/2019,2022,nan,nan,86,58,46,60,20,50,nan,nan,nan,nan,nan,nan,nan,42,60,55,49,49,59,47,39,37,58,84,87,65,53,73,56,60,57,51,58,38,15,57,52,50,53,16,18,17,15,14,12,6,9,58+2,58+2,58+2,59+2,59+2,59+2,59+2,59+2,56+2,56+2,56+2,57+2,48+2,48+2,48+2,57+2,41+2,36+2,36+2,36+2,41+2,40+2,33+2,33+2,33+2,40+2
245234,https://sofifa.com/player/245234/stephan-schimandl/20/159586,S. Schimandl,Stephan Schimandl,20,3/30/1999,184,76,Austria,SV Mattersburg,60,71,350000,3000,ST,Right,1,3,2,Medium/Medium,Normal,No,578000,nan,LS,24,nan,7/1/2018,2022,nan,nan,57,58,52,58,48,60,nan,nan,nan,nan,nan,nan,nan,45,59,57,61,54,59,39,34,55,57,54,59,63,54,56,62,66,47,68,57,55,47,58,50,43,43,44,50,51,7,12,14,8,7,58+2,58+2,58+2,56+2,57+2,57+2,57+2,56+2,56+2,56+2,56+2,55+2,55+2,55+2,55+2,55+2,51+2,52+2,52+2,52+2,51+2,51+2,53+2,53+2,53+2,51+2
246798,https://sofifa.com/player/246798/jj-williams/20/159586,J. Williams,JJ Williams,21,1/4/1998,193,91,United States,Columbus Crew SC,60,71,350000,1000,ST,Right,1,4,2,Medium/Medium,Normal,No,595000,nan,SUB,33,nan,1/11/2019,2021,nan,nan,73,55,41,58,22,72,nan,nan,nan,nan,nan,nan,nan,43,59,60,46,57,56,46,52,24,59,67,78,69,53,53,51,66,63,77,48,71,16,58,39,56,54,19,18,19,6,6,8,5,7,58+2,58+2,58+2,55+2,55+2,55+2,55+2,55+2,52+2,52+2,52+2,53+2,44+2,44+2,44+2,53+2,41+2,37+2,37+2,37+2,41+2,39+2,39+2,39+2,39+2,39+2
246921,https://sofifa.com/player/246921/anton-escobar-tapiias/20/159586,Antón,Antón Escobar Tapiias,21,6/16/1998,185,75,Spain,CD Lugo,60,71,350000,1000,ST,Right,1,3,2,High/Medium,Lean,No,613000,nan,RES,28,nan,7/20/2018,2020,nan,nan,66,60,48,57,20,60,nan,nan,nan,nan,nan,nan,nan,34,60,58,55,55,58,48,37,39,57,64,67,47,60,58,64,68,76,59,56,38,12,57,57,76,58,14,18,22,13,13,8,13,9,59+2,59+2,59+2,56+2,58+2,58+2,58+2,56+2,56+2,56+2,56+2,56+2,51+2,51+2,51+2,56+2,41+2,38+2,38+2,38+2,41+2,39+2,34+2,34+2,34+2,39+2
227997,https://sofifa.com/player/227997/offrande-zanzala/20/159586,O. Zanzala,Offrande Zanzala,22,10/11/1996,185,72,Congo,Accrington Stanley,60,70,325000,1000,ST,Right,1,2,2,Medium/Medium,Normal,No,634000,nan,SUB,9,nan,8/2/2018,2020,nan,nan,67,57,45,55,29,63,nan,nan,nan,nan,nan,nan,nan,39,61,62,51,50,53,33,32,39,58,68,67,56,55,59,58,69,62,66,47,55,26,57,53,61,55,30,20,22,12,16,13,14,10,58+2,58+2,58+2,55+2,56+2,56+2,56+2,55+2,54+2,54+2,54+2,54+2,49+2,49+2,49+2,54+2,43+2,41+2,41+2,41+2,43+2,41+2,40+2,40+2,40+2,41+2
241192,https://sofifa.com/player/241192/denys-balanyuk/20/159586,D. Balanyuk,Denys Balanyuk,22,1/16/1997,175,67,Ukraine,Wisła Kraków,60,70,325000,1000,ST,Right,1,3,2,Medium/Medium,Normal,No,504000,nan,SUB,71,nan,9/9/2017,2020,nan,nan,71,58,48,61,22,49,nan,nan,nan,nan,nan,nan,nan,34,59,57,59,47,60,41,28,36,55,76,67,76,65,74,61,71,53,51,56,35,15,55,56,58,48,27,13,15,14,13,9,9,7,58+2,58+2,58+2,58+2,59+2,59+2,59+2,58+2,58+2,58+2,58+2,56+2,50+2,50+2,50+2,56+2,40+2,37+2,37+2,37+2,40+2,38+2,34+2,34+2,34+2,38+2
244082,https://sofifa.com/player/244082/sinan-karweina/20/159586,S. Karweina,Sinan Karweina,20,3/29/1999,172,65,Germany,MSV Duisburg,60,70,350000,1000,"ST, RM",Right,1,3,2,Medium/Medium,Normal,No,578000,nan,SUB,19,nan,7/1/2019,2021,nan,nan,72,56,45,65,21,42,nan,nan,nan,nan,nan,nan,nan,45,60,55,57,61,63,31,27,33,60,69,74,81,59,83,57,69,52,38,42,31,16,62,43,55,48,18,18,14,8,8,13,11,7,58+2,58+2,58+2,59+2,59+2,59+2,59+2,59+2,57+2,57+2,57+2,57+2,48+2,48+2,48+2,57+2,41+2,36+2,36+2,36+2,41+2,39+2,32+2,32+2,32+2,39+2
246731,https://sofifa.com/player/246731/diego-abella/20/159586,D. Abella,Diego Abella,20,10/22/1998,182,75,Mexico,Puebla FC,60,70,350000,1000,ST,Right,1,2,2,Medium/Medium,Normal,No,nan,nan,SUB,20,Deportivo Toluca,nan,2020,nan,nan,58,62,45,52,21,57,nan,nan,nan,nan,nan,nan,nan,36,68,68,54,44,50,42,39,33,51,62,55,56,58,62,56,68,56,67,59,29,20,55,47,73,46,13,18,13,8,10,10,5,13,58+2,58+2,58+2,53+2,55+2,55+2,55+2,53+2,53+2,53+2,53+2,51+2,47+2,47+2,47+2,51+2,37+2,36+2,36+2,36+2,37+2,36+2,35+2,35+2,35+2,36+2
250990,https://sofifa.com/player/250990/marvin-temp/20/159586,M. Temp,Marvin Temp,18,7/5/2000,177,70,Germany,1. FC Magdeburg,60,70,300000,1000,ST,Right,1,3,2,Medium/Medium,Normal,No,495000,nan,RES,18,nan,7/1/2019,2021,nan,nan,61,60,48,60,30,57,nan,nan,nan,nan,nan,nan,nan,49,62,56,51,50,59,53,37,39,58,63,60,73,48,73,61,61,58,65,59,37,25,60,51,56,51,27,30,24,5,13,9,6,6,58+2,58+2,58+2,57+2,57+2,57+2,57+2,57+2,55+2,55+2,55+2,55+2,49+2,49+2,49+2,55+2,43+2,40+2,40+2,40+2,43+2,41+2,39+2,39+2,39+2,41+2
222168,https://sofifa.com/player/222168/lars-jorgen-salvesen/20/159586,L. Salvesen,Lars-Jørgen Salvesen,23,2/19/1996,186,82,Norway,Strømsgodset IF,60,69,325000,1000,ST,Left,1,3,2,High/Medium,Lean,No,471000,nan,SUB,21,nan,8/16/2019,2021,nan,nan,67,58,43,59,25,61,nan,nan,nan,nan,nan,nan,nan,41,63,58,49,47,58,36,31,32,58,68,67,65,52,68,56,62,53,71,53,48,19,56,49,56,47,32,14,18,12,14,8,16,9,58+2,58+2,58+2,56+2,56+2,56+2,56+2,56+2,54+2,54+2,54+2,54+2,46+2,46+2,46+2,54+2,40+2,38+2,38+2,38+2,40+2,38+2,37+2,37+2,37+2,38+2
226563,https://sofifa.com/player/226563/reece-grego-cox/20/159586,R. Grego-Cox,Reece Grego-Cox,22,11/12/1996,170,65,Republic of Ireland,Crawley Town,60,69,325000,2000,ST,Right,1,3,3,High/Medium,Stocky,No,634000,nan,RW,7,nan,7/16/2018,2022,nan,nan,76,58,48,60,22,45,nan,nan,nan,nan,nan,nan,nan,43,57,57,51,43,56,50,40,43,59,78,75,73,61,87,60,66,73,34,58,31,24,63,51,61,58,14,20,17,14,9,10,15,13,58+2,58+2,58+2,58+2,59+2,59+2,59+2,58+2,57+2,57+2,57+2,58+2,51+2,51+2,51+2,58+2,44+2,38+2,38+2,38+2,44+2,42+2,32+2,32+2,32+2,42+2
240022,https://sofifa.com/player/240022/giacomo-zecca/20/159586,G. Zecca,Giacomo Zecca,21,7/6/1997,180,76,Italy,Sassuolo,60,69,325000,6000,"RW, LW, ST",Right,1,3,2,High/Low,Normal,No,650000,nan,RES,57,nan,7/1/2017,2021,nan,nan,66,58,56,63,33,47,nan,nan,nan,nan,nan,nan,nan,61,64,48,60,50,65,49,41,55,62,65,67,54,56,64,65,42,34,57,41,39,31,52,52,56,53,39,27,26,5,13,14,12,12,58+2,58+2,58+2,59+2,59+2,59+2,59+2,59+2,58+2,58+2,58+2,59+2,52+2,52+2,52+2,59+2,46+2,44+2,44+2,44+2,46+2,44+2,40+2,40+2,40+2,44+2
240533,https://sofifa.com/player/240533/kilian-pagliuca/20/159586,K. Pagliuca,Kilian Pagliuca,22,9/2/1996,188,78,Switzerland,FC Carl Zeiss Jena,60,69,325000,1000,ST,Right,1,2,2,Medium/Medium,Lean,No,536000,nan,LS,28,nan,7/1/2019,2020,nan,nan,70,58,48,64,22,54,nan,nan,nan,nan,nan,nan,nan,34,57,39,61,54,69,40,24,33,62,68,71,56,44,59,64,44,49,67,58,29,15,62,56,38,60,30,17,13,5,11,7,14,6,58+2,58+2,58+2,59+2,60+2,60+2,60+2,59+2,59+2,59+2,59+2,57+2,50+2,50+2,50+2,57+2,39+2,37+2,37+2,37+2,39+2,36+2,33+2,33+2,33+2,36+2
242904,https://sofifa.com/player/242904/francis-atuahene/20/159586,F. Atuahene,Francis Atuahene,23,6/8/1996,175,77,Ghana,FC Dallas,60,69,325000,1000,"ST, CAM",Right,1,3,2,Medium/Low,Normal,No,553000,nan,RES,17,nan,1/19/2018,2019,nan,nan,82,57,43,59,26,54,nan,nan,nan,nan,nan,nan,nan,31,62,63,49,43,59,46,40,40,52,85,79,79,47,78,55,67,64,57,50,31,21,59,48,62,44,25,21,13,12,10,11,5,6,58+2,58+2,58+2,56+2,57+2,57+2,57+2,56+2,55+2,55+2,55+2,55+2,47+2,47+2,47+2,55+2,40+2,37+2,37+2,37+2,40+2,39+2,35+2,35+2,35+2,39+2
243336,https://sofifa.com/player/243336/jose-gurrola/20/159586,J. Gurrola,José Gurrola,21,4/15/1998,177,73,Mexico,FC Juárez,60,69,325000,3000,ST,Right,1,3,2,Medium/Medium,Normal,No,nan,nan,RES,29,Guadalajara,nan,2020,nan,nan,59,64,50,62,23,48,nan,nan,nan,nan,nan,nan,nan,35,67,53,57,57,67,52,34,47,55,63,55,56,58,69,66,52,54,53,60,29,12,51,56,68,46,24,20,17,8,14,14,14,10,59+2,59+2,59+2,57+2,59+2,59+2,59+2,57+2,57+2,57+2,57+2,55+2,51+2,51+2,51+2,55+2,39+2,38+2,38+2,38+2,39+2,37+2,33+2,33+2,33+2,37+2
247344,https://sofifa.com/player/247344/jacobo-escobar/20/159586,J. Escobar,Jacobo Escobar,20,8/24/1998,171,68,Colombia,Rionegro Águilas,60,69,325000,1000,ST,Right,1,3,2,Medium/High,Normal,No,504000,nan,ST,22,nan,1/1/2019,2020,nan,nan,77,59,45,63,18,52,nan,nan,nan,nan,nan,nan,nan,32,62,54,53,45,63,39,35,49,60,75,78,69,58,83,59,69,73,49,55,29,15,56,47,56,48,13,14,10,7,8,10,9,13,59+2,59+2,59+2,58+2,59+2,59+2,59+2,58+2,57+2,57+2,57+2,57+2,51+2,51+2,51+2,57+2,41+2,37+2,37+2,37+2,41+2,38+2,31+2,31+2,31+2,38+2
247585,https://sofifa.com/player/247585/rashawn-dally/20/159586,R. Dally,Rashawn Dally,22,1/14/1997,183,91,Jamaica,FC Cincinnati,60,69,325000,1000,"ST, CAM",Right,1,3,2,Medium/Low,Normal,No,536000,nan,RES,81,nan,2/6/2019,2020,nan,nan,72,53,49,61,37,63,nan,nan,nan,nan,nan,nan,nan,49,56,56,54,46,60,48,42,39,61,72,72,73,54,60,58,59,53,76,42,42,36,59,51,53,57,37,34,32,5,14,12,5,8,58+2,58+2,58+2,58+2,58+2,58+2,58+2,58+2,56+2,56+2,56+2,57+2,50+2,50+2,50+2,57+2,48+2,45+2,45+2,45+2,48+2,47+2,46+2,46+2,46+2,47+2
250763,https://sofifa.com/player/250763/erik-engelhardt/20/159586,E. Engelhardt,Erik Engelhardt,21,4/18/1998,179,78,Germany,FC Hansa Rostock,60,69,325000,1000,"ST, LW",Left,1,2,2,Medium/Medium,Normal,No,536000,nan,SUB,9,nan,7/1/2019,2021,nan,nan,74,55,47,63,19,63,nan,nan,nan,nan,nan,nan,nan,47,60,58,44,46,65,54,31,46,60,76,73,67,56,69,60,75,63,64,46,56,11,51,53,48,50,12,18,15,14,14,8,14,10,58+2,58+2,58+2,58+2,58+2,58+2,58+2,58+2,56+2,56+2,56+2,57+2,49+2,49+2,49+2,57+2,40+2,37+2,37+2,37+2,40+2,38+2,34+2,34+2,34+2,38+2
252708,https://sofifa.com/player/252708/dong-won-lee/20/159586,Lee Dong Won,Dong Won Lee,23,3/5/1996,196,92,Korea Republic,Ulsan Hyundai FC,60,69,325000,1000,ST,Right,1,3,2,Medium/Medium,Normal,No,488000,#Strength,RES,45,nan,1/11/2019,2023,nan,nan,63,56,41,55,26,74,nan,nan,nan,nan,nan,nan,nan,28,58,69,45,43,54,56,44,42,54,61,64,62,55,54,56,71,61,91,53,49,18,58,44,61,53,24,21,16,11,12,5,7,14,58+2,58+2,58+2,52+2,54+2,54+2,54+2,52+2,52+2,52+2,52+2,51+2,46+2,46+2,46+2,51+2,38+2,39+2,39+2,39+2,38+2,37+2,40+2,40+2,40+2,37+2
225509,https://sofifa.com/player/225509/aaron-collins/20/159586,A. Collins,Aaron Collins,22,5/27/1997,185,74,Wales,Forest Green Rovers,60,68,300000,3000,ST,Right,1,3,2,High/Medium,Lean,No,585000,nan,ST,10,nan,7/1/2019,2021,nan,nan,79,58,42,60,28,64,nan,nan,nan,nan,nan,nan,"Injury Free, Early Crosser",38,61,55,50,55,58,42,33,35,60,77,81,73,51,65,58,57,73,68,51,44,19,57,40,58,52,42,13,17,14,12,13,16,12,59+2,59+2,59+2,57+2,57+2,57+2,57+2,57+2,54+2,54+2,54+2,56+2,47+2,47+2,47+2,56+2,44+2,39+2,39+2,39+2,44+2,42+2,38+2,38+2,38+2,42+2
233289,https://sofifa.com/player/233289/olufela-olomola/20/159586,O. Olomola,Olufela Olomola,21,9/5/1997,180,80,England,Carlisle United,60,68,300000,2000,ST,Right,1,3,2,Medium/Medium,Stocky,No,nan,nan,ST,24,Scunthorpe United,nan,2020,nan,nan,70,58,40,59,25,69,nan,nan,nan,nan,nan,nan,nan,31,62,58,42,50,59,42,30,35,62,64,74,52,46,76,59,66,64,76,51,60,20,58,51,60,54,19,24,24,14,13,7,11,12,59+2,59+2,59+2,54+2,56+2,56+2,56+2,54+2,53+2,53+2,53+2,53+2,47+2,47+2,47+2,53+2,40+2,39+2,39+2,39+2,40+2,39+2,39+2,39+2,39+2,39+2
238398,https://sofifa.com/player/238398/lucas-fierro/20/159586,L. Fierro,Lucas Fierro,21,12/15/1997,177,76,Chile,CD O'Higgins,60,68,300000,1000,ST,Right,1,2,2,High/Medium,Stocky,No,465000,nan,SUB,30,nan,7/1/2016,2022,nan,nan,58,57,47,58,26,63,nan,nan,nan,nan,nan,nan,nan,34,61,65,57,36,54,39,25,51,63,56,60,64,55,63,58,67,76,63,50,46,19,60,48,62,41,28,18,14,6,11,8,11,13,59+2,59+2,59+2,55+2,57+2,57+2,57+2,55+2,56+2,56+2,56+2,55+2,52+2,52+2,52+2,55+2,42+2,42+2,42+2,42+2,42+2,40+2,38+2,38+2,38+2,40+2
242356,https://sofifa.com/player/242356/andrea-bianchimano/20/159586,A. Bianchimano,Andrea Bianchimano,22,12/25/1996,195,80,Italy,Perugia,60,68,300000,1000,ST,Right,1,3,2,High/Low,Lean,No,540000,nan,SUB,20,nan,1/30/2018,2022,nan,nan,65,57,39,53,28,65,nan,nan,nan,nan,nan,nan,nan,24,60,74,47,44,54,32,23,31,55,63,66,57,53,32,58,72,66,70,52,49,17,58,50,56,52,25,24,25,6,6,13,10,8,59+2,59+2,59+2,52+2,55+2,55+2,55+2,52+2,52+2,52+2,52+2,51+2,47+2,47+2,47+2,51+2,39+2,38+2,38+2,38+2,39+2,39+2,40+2,40+2,40+2,39+2
244095,https://sofifa.com/player/244095/janik-mader/20/159586,J. Mäder,Janik Mäder,22,9/27/1996,178,70,Germany,FSV Zwickau,60,68,300000,1000,"RM, ST, CAM",Right,1,4,3,Medium/Medium,Lean,No,495000,nan,SUB,7,nan,7/1/2018,2020,nan,nan,82,54,50,63,32,56,nan,nan,nan,nan,nan,nan,Power Free-Kick,58,57,40,54,42,61,43,37,41,62,80,84,74,47,77,62,65,63,57,46,41,24,49,48,52,50,38,32,25,6,11,6,6,7,56+2,56+2,56+2,59+2,57+2,57+2,57+2,59+2,56+2,56+2,56+2,58+2,49+2,49+2,49+2,58+2,48+2,43+2,43+2,43+2,48+2,46+2,40+2,40+2,40+2,46+2
244454,https://sofifa.com/player/244454/dylan-esmel/20/159586,D. Esmel,Dylan Esmel,21,3/20/1998,181,78,Ivory Coast,1. FC Kaiserslautern,60,68,300000,1000,"LW, ST, LM",Right,1,3,2,High/Low,Normal,No,495000,nan,RES,14,nan,1/6/2018,2021,nan,nan,81,50,51,65,28,60,nan,nan,nan,nan,nan,nan,nan,53,54,38,56,40,65,50,39,43,62,83,80,79,40,70,53,70,65,58,42,58,25,55,47,46,42,30,26,27,8,11,10,15,13,54+2,54+2,54+2,59+2,57+2,57+2,57+2,59+2,56+2,56+2,56+2,59+2,50+2,50+2,50+2,59+2,47+2,42+2,42+2,42+2,47+2,44+2,39+2,39+2,39+2,44+2
247569,https://sofifa.com/player/247569/oliver-rushfort/20/159586,O. Rushfort,Oliver Rushfort,22,10/29/1996,169,72,England,Bury,60,68,300000,1000,"ST, RW",Right,1,4,3,Medium/Low,Lean,No,585000,nan,RS,28,nan,8/12/2019,2022,nan,nan,74,60,55,59,21,52,nan,nan,nan,nan,nan,nan,Argues with Officials,51,62,52,58,56,59,60,54,47,58,75,74,72,53,48,57,54,59,49,61,49,16,59,57,62,57,18,18,19,5,13,10,8,12,58+2,58+2,58+2,60+2,59+2,59+2,59+2,60+2,59+2,59+2,59+2,59+2,52+2,52+2,52+2,59+2,43+2,39+2,39+2,39+2,43+2,40+2,34+2,34+2,34+2,40+2
251779,https://sofifa.com/player/251779/gabriel-debeljuh/20/159586,G. Debeljuh,Gabriel Debeljuh,22,9/28/1996,185,80,Croatia,FC Hermannstadt,60,68,300000,1000,ST,Right,1,3,2,Medium/Medium,Normal,No,465000,nan,ST,27,nan,7/1/2019,2022,nan,nan,65,58,40,55,19,63,nan,nan,nan,nan,nan,nan,nan,33,62,59,44,48,55,35,32,32,54,66,65,64,56,49,59,71,59,72,51,45,12,60,49,57,47,17,15,12,15,11,9,11,12,58+2,58+2,58+2,54+2,56+2,56+2,56+2,54+2,53+2,53+2,53+2,52+2,45+2,45+2,45+2,52+2,36+2,34+2,34+2,34+2,36+2,35+2,34+2,34+2,34+2,35+2
221202,https://sofifa.com/player/221202/marcus-barnes/20/159586,M. Barnes,Marcus Barnes,22,12/1/1996,185,72,England,Southampton,60,67,300000,7000,ST,Left,1,3,3,Medium/Medium,Normal,No,630000,nan,RES,32,nan,12/1/2013,2020,nan,nan,63,59,48,58,23,58,nan,nan,nan,nan,nan,nan,nan,36,62,59,53,49,59,50,43,44,57,65,62,57,57,65,58,63,61,63,55,40,15,55,55,61,49,21,18,24,13,9,9,11,11,58+2,58+2,58+2,56+2,57+2,57+2,57+2,56+2,56+2,56+2,56+2,55+2,50+2,50+2,50+2,55+2,40+2,39+2,39+2,39+2,40+2,39+2,36+2,36+2,36+2,39+2
225519,https://sofifa.com/player/225519/leandro-contin/20/159586,L. Contin,Leandro Contin,23,12/7/1995,183,78,Argentina,Gimnasia y Esgrima La Plata,60,67,300000,2000,ST,Right,1,3,2,Medium/Low,Normal,No,510000,nan,RES,46,nan,8/1/2014,2024,nan,nan,50,60,46,58,34,68,nan,nan,nan,nan,nan,nan,nan,39,61,61,50,54,58,46,35,52,58,48,52,58,50,56,63,51,61,87,56,34,16,62,44,51,45,56,20,18,15,14,8,11,11,59+2,59+2,59+2,53+2,55+2,55+2,55+2,53+2,53+2,53+2,53+2,52+2,49+2,49+2,49+2,52+2,41+2,42+2,42+2,42+2,41+2,39+2,42+2,42+2,42+2,39+2
238290,https://sofifa.com/player/238290/suk-yong-son/20/159586,Son Suk Yong,손석용 宋世勇,20,9/4/1998,179,75,Korea Republic,Daegu FC,60,67,300000,1000,ST,Right,1,3,2,High/Medium,Lean,No,435000,nan,SUB,42,nan,1/1/2017,2022,nan,nan,67,56,41,60,25,55,nan,nan,nan,nan,nan,nan,nan,33,59,58,47,32,59,37,31,27,59,65,68,62,59,65,58,69,56,57,49,45,18,64,53,61,60,33,14,17,7,14,10,12,15,58+2,58+2,58+2,56+2,58+2,58+2,58+2,56+2,55+2,55+2,55+2,54+2,47+2,47+2,47+2,54+2,40+2,37+2,37+2,37+2,40+2,38+2,36+2,36+2,36+2,38+2
244286,https://sofifa.com/player/244286/ben-stephens/20/159586,B. Stephens,Ben Stephens,21,8/9/1997,173,60,England,Macclesfield Town,60,67,290000,1000,"CAM, CM, ST",Right,1,3,3,Medium/Medium,Normal,No,566000,nan,RS,10,nan,6/25/2018,2020,nan,nan,75,55,54,64,29,51,nan,nan,nan,nan,nan,nan,nan,56,58,49,55,50,61,52,44,48,62,76,75,81,54,83,53,60,64,53,51,28,16,56,57,55,51,49,15,16,7,12,10,8,8,57+2,57+2,57+2,60+2,59+2,59+2,59+2,60+2,59+2,59+2,59+2,60+2,52+2,52+2,52+2,60+2,46+2,41+2,41+2,41+2,46+2,43+2,36+2,36+2,36+2,43+2
250884,https://sofifa.com/player/250884/javier-siverio-toro/20/159586,Javi Siverio,Javier Siverio Toro,21,11/14/1997,182,75,Spain,Racing Santander,60,67,300000,1000,ST,Right,1,5,2,Medium/Medium,Lean,No,525000,nan,RES,27,nan,7/14/2018,2020,nan,nan,57,60,44,54,22,65,nan,nan,nan,nan,nan,nan,nan,29,63,62,58,43,52,34,21,45,58,61,53,54,44,63,60,73,62,70,58,52,24,61,41,52,56,16,14,15,14,6,11,8,13,58+2,58+2,58+2,52+2,55+2,55+2,55+2,52+2,53+2,53+2,53+2,52+2,49+2,49+2,49+2,52+2,38+2,39+2,39+2,39+2,38+2,36+2,36+2,36+2,36+2,36+2
252309,https://sofifa.com/player/252309/christy-manzinga/20/159586,C. Manzinga,Christy Manzinga,24,1/31/1995,184,80,France,Motherwell,60,67,300000,1000,"ST, LW, RW",Right,1,3,2,High/Medium,Normal,No,585000,nan,SUB,12,nan,7/1/2019,2020,nan,nan,71,63,38,55,19,57,nan,nan,nan,nan,nan,nan,nan,45,64,64,38,60,58,32,20,30,50,73,70,55,58,55,62,64,73,60,64,28,10,55,44,64,52,13,17,12,12,14,6,12,11,59+2,59+2,59+2,55+2,56+2,56+2,56+2,55+2,51+2,51+2,51+2,53+2,44+2,44+2,44+2,53+2,39+2,32+2,32+2,32+2,39+2,37+2,31+2,31+2,31+2,37+2
215088,https://sofifa.com/player/215088/emmanuel-dieseruvwe/20/159586,E. Dieseruvwe,Emmanuel Dieseruvwe,24,2/20/1995,196,80,England,Salford City,60,66,290000,3000,ST,Right,1,3,2,Medium/Medium,Lean,No,566000,nan,LS,20,nan,7/1/2017,2021,nan,nan,72,56,43,56,26,71,nan,nan,nan,nan,nan,nan,nan,35,58,62,50,47,55,39,30,39,58,69,75,56,53,50,59,59,67,76,52,64,16,59,47,57,54,22,25,24,15,8,8,6,12,59+2,59+2,59+2,55+2,56+2,56+2,56+2,55+2,54+2,54+2,54+2,54+2,48+2,48+2,48+2,54+2,42+2,40+2,40+2,40+2,42+2,41+2,40+2,40+2,40+2,41+2
225245,https://sofifa.com/player/225245/ronan-coughlan/20/159586,R. Coughlan,Ronan Coughlan,22,10/2/1996,178,75,Republic of Ireland,Sligo Rovers,60,66,290000,1000,"ST, RM",Right,1,3,2,Medium/Medium,Lean,No,508000,nan,ST,7,nan,2/14/2019,2019,nan,nan,72,56,51,61,25,58,nan,nan,nan,nan,nan,nan,nan,57,59,58,54,43,59,53,51,30,58,73,72,71,57,79,56,71,69,60,52,35,25,59,56,63,53,22,20,16,7,6,11,11,14,58+2,58+2,58+2,59+2,58+2,58+2,58+2,59+2,57+2,57+2,57+2,58+2,50+2,50+2,50+2,58+2,45+2,39+2,39+2,39+2,45+2,43+2,37+2,37+2,37+2,43+2
233259,https://sofifa.com/player/233259/diego-pineda/20/159586,D. Pineda,Diego Pineda,24,4/8/1995,178,77,Mexico,Atlético de San Luis,60,66,290000,2000,ST,Right,1,3,2,Medium/Medium,Normal,No,551000,nan,SUB,19,nan,1/3/2018,2022,nan,nan,57,61,43,57,28,57,nan,nan,nan,nan,nan,nan,nan,32,66,63,50,47,56,46,39,39,55,54,60,59,56,68,60,66,52,70,57,29,14,52,47,67,52,35,22,17,12,11,5,9,9,58+2,58+2,58+2,53+2,55+2,55+2,55+2,53+2,53+2,53+2,53+2,51+2,47+2,47+2,47+2,51+2,38+2,38+2,38+2,38+2,38+2,37+2,38+2,38+2,38+2,37+2
